TC5_W35,TC6A_W35,TC6B_W35,SNSA_W35,SNSB_W35,SNSE_W35,SM6A_W35,F_SEX_FINAL,F_CREGION_FINAL,F_EDUCCAT_FINAL,F_RACECMB_RECRUITMENT,F_AGECAT_FINAL,F_INCOME_FINAL,F_IDEO_FINAL,SM6B_W35,SM8A_W35,SM8B_W35,SM8C_W35,SM10A_W35,SM10B_W35,SM10C_W35,SM10D_W35,SM10E_W35,SM11_W35,SM3_W35,SM7_W35,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,WEIGHT_W35
1,3,1,1,1,1,2,1,2,3,1,1,7,3,1,2,2,2,2,1,1,1,2,2,2,1,-0.9219671176607097,-0.5630098178370546,-0.5904533968524369,-0.6659170090610486,-0.6245756986161743,-0.8529040709784291,1.2300072391433161,0.15807818996940706,0.6393520988201521,2.2076302148
1,3,2,1,0,1,1,1,1,3,2,3,1,4,3,2,2,2,2,2,1,2,2,2,2,1,-0.32650797243908336,-0.27278423710800653,-1.1688741129345872,0.6387561112716983,-1.1603092433297983,0.49661939385883275,-1.0398874211273297,-1.1796299807212465,0.39823300274529994,1.5879183091
1,2,1,1,1,1,3,1,3,3,5,2,2,3,3,2,2,2,2,1,2,1,2,1,2,4,-0.41045443471197957,-0.32677606096847006,-0.03495010712063053,-0.45250580830222553,-1.3873333209453926,2.131687874122868,0.0467433401248112,0.8709928025263286,1.4337738328509035,0.7149804921
1,3,2,1,1,1,2,1,3,2,1,1,7,3,3,2,2,2,2,2,1,1,1,2,1,1,-0.5310713290267708,-0.5796002019204838,0.8131953850688631,0.4202775194021498,-1.0331365892241968,-0.8434460007325943,-1.3128022807635373,-0.05898800013915784,0.5783933779755708,0.7014040229
2,3,3,1,0,0,3,2,3,3,1,2,5,1,3,2,2,2,2,1,2,1,1,2,2,2,2.6647101138780354,0.6475637868119957,-1.3450307909687287,-1.000867637170979,0.9907208450608268,-1.0033352368193567,1.1069808982530518,-1.117241287792674,-1.7058007325018896,3.1111902822
1,3,3,1,0,1,2,2,2,1,1,1,4,3,3,2,2,2,1,2,1,1,2,2,2,2,0.4443975267375657,-0.3241817964913468,-6.134352019528562e-4,-0.7841652593745155,-0.8456666485879742,0.6259099690452116,0.33414667971087636,-1.3135345250413775,-0.4823423430124794,2.1288380623
1,1,1,0,0,1,1,2,3,1,1,1,2,4,2,2,2,2,2,1,1,2,1,2,1,3,1.2226307912446772,-0.8717076789857379,1.3629183202703297,-0.7547813855740535,-0.5319722094667618,-0.9411953494282521,-1.147420764124556,0.21213903054288558,-0.42469810462011715,0.5797049983
1,3,1,1,0,0,1,2,1,1,1,2,8,3,3,2,2,2,2,2,2,2,2,2,2,2,1.8386090606399401,1.140011315141132,-0.15966060480744546,-0.5457372946590545,-0.8474472105137107,0.5540200089560039,-1.139356869615065,0.2527451308061537,1.347726334836962,0.7550118429
1,3,3,1,0,0,3,2,3,3,1,3,1,3,1,1,1,1,2,2,2,1,2,2,1,1,-1.2560627508154663,0.4950197901233325,-0.8453282011113111,0.8937355007830876,-0.39706377682437266,-0.5182973857609003,-0.6761126772782406,-0.9353780030108558,-0.6154222723349793,0.7408057474
3,3,3,1,0,0,1,2,3,3,1,4,6,2,3,2,1,2,2,2,2,2,2,2,2,1,0.7220472030720847,-0.5691461646797413,-0.9104283652469195,0.21781856722091958,0.2039072115756291,-0.1967335243674294,-0.4033452549342524,0.6587651670987412,-0.7279701111588696,0.7789170799
3,1,1,0,1,0,1,1,1,1,1,1,6,1,3,2,2,2,2,2,1,1,2,1,2,1,-0.6382423485290275,0.24403165789251108,-0.4165161231656248,-0.5682479204692392,0.44700438701792056,-0.6734087042128858,0.9188646483815666,0.19864058593138423,-1.4942568547560107,0.4103488535
1,1,3,0,1,1,2,2,3,1,1,2,9,4,2,2,2,2,2,2,2,2,2,2,2,2,0.19316737640805914,1.2361664432372526,0.8100592497125791,0.3398919846927366,0.08389788155146032,0.8184465839346304,-0.8536408666519115,-0.12355002154323824,-0.7168140904083756,0.384461605
1,3,3,1,1,1,1,2,4,1,1,2,9,3,3,2,1,1,2,2,1,1,2,2,1,2,1.410191338251245,-1.9011649755911095,0.45123825434866643,0.7863495917434155,-0.9687373703526089,0.4519008365294952,-1.3788414481627125,-0.033599097817844904,0.43988762086148225,1.3874232668
1,1,1,1,1,1,1,1,2,3,2,2,5,4,3,2,2,2,2,2,2,2,2,2,2,3,0.6746786264177197,0.06645885494349262,0.512428863242279,-0.31560905446876475,-0.540401716340223,-0.7209215373280008,-0.45758140170431755,0.846088602485397,0.4676480362745563,0.5981900044
1,3,1,1,0,1,2,1,4,1,1,2,7,3,3,2,2,2,2,2,1,1,2,1,2,2,-0.25064312854904736,0.18987216111954833,0.3817654425455038,-0.41232340452539207,-0.24095981352073453,-1.0482894376874956,1.0888536624066971,-0.4626578706468082,-1.4708339859069293,0.5929504534
1,3,3,1,0,0,2,1,3,3,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.7148738436964814,-0.07976229328136501,-0.638997826251973,-0.6253355994508826,-0.34613086635988266,-0.8821222443410458,-0.2014082223026533,-1.482197495718231,-0.29101124425770325,3.8874386986
1,3,2,1,0,1,3,1,2,2,5,2,2,3,3,2,2,1,2,1,1,1,2,2,2,2,-0.5442968348914153,1.0681602753025565,-0.33826200350512564,-0.619047215964901,0.42418707013092755,-0.1708959472678832,-0.900088866493304,-0.10089085371403733,-0.5027839120699138,0.2868235992
1,1,3,1,1,0,1,1,3,1,1,1,6,4,1,2,2,2,2,1,1,2,1,2,2,1,-0.1665032631130074,-0.600783251826683,-0.8507571867061378,-1.0145230548851014,-0.45992436008988796,-0.4841210377701871,-0.7695974292108864,2.4420231918638895,1.536939306912744,0.3277060045
3,3,3,1,0,1,3,1,3,1,2,2,6,3,3,2,2,1,2,1,2,2,2,1,2,2,0.6531670246331865,-0.7104902344399764,-0.26321239770140925,-0.6841516704657569,-0.29911823004589105,1.3642953335013892,-1.3380260224367315,-1.524020624524993,0.4829239019513591,0.6729036706
1,1,1,1,0,0,1,1,4,1,1,2,8,5,2,1,2,2,2,2,1,1,1,1,1,1,-0.052581047618425435,-0.5258572923761637,0.17735340919299455,1.2300500939265766,-0.7580953517541928,-1.1025281379065677,0.9190596227183886,-0.3148070415477982,-0.6782174841771315,0.4638635926
3,3,1,1,0,0,3,1,4,1,1,2,9,3,1,2,2,2,2,2,2,2,2,2,2,2,-0.6239319611774161,1.4670020315935,0.7978858971602945,-0.612440868739993,-0.13363496812110232,-0.6349168878748115,0.2334370867497183,-1.2803554902270193,-0.38292500956099523,0.3840138727
1,1,3,1,1,0,2,2,1,1,1,3,6,4,2,2,2,2,2,2,1,1,1,2,2,3,0.018852330642048797,-1.0282376438078806,0.7279610193154323,0.22271654701125937,0.031063271181858955,0.21818255135258893,-0.25899775081856474,0.13267256895388363,-0.5875208501612861,0.3368619939
1,3,3,1,0,1,2,1,3,2,1,1,7,3,3,2,2,2,2,2,1,2,1,1,2,1,0.02795176674304642,-0.5285162709870007,-0.07399370451110673,-0.8540152080626264,-0.4635821939227484,-0.18858575842341638,-0.10401616106790633,1.8671501306264449,-1.5049053888577621,1.3483134247
1,3,3,1,0,0,2,1,3,3,1,1,2,4,3,1,1,1,2,2,2,2,2,2,2,4,0.5907771920385649,1.2135208793196999,-0.4204111673975651,-0.8386196679853042,-0.5919161911437987,0.6179663220493782,2.4584779693092473,-2.1992482194396716,-0.8146932148139158,3.1538147281
1,1,1,1,1,1,3,1,3,3,2,1,7,3,3,2,2,2,2,2,1,1,1,2,1,2,-0.47773680919362194,-0.9995885129223228,-0.6806041996181174,0.23786265501788545,-0.22970038425526385,0.2337138852923324,-1.260249272084173,-0.36843262213107614,1.598429277025182,1.5146347875
1,3,2,1,0,0,3,1,2,3,1,3,6,3,3,2,2,2,2,2,1,1,2,2,2,1,0.8065820173819362,-1.6976016748750782,-0.020134764854963454,0.6101090590116967,0.5775258656340567,-0.9611532852948077,-0.06594355915733166,0.05629367900234075,-0.6949648775923455,1.9710311477
1,1,1,1,0,0,3,2,3,2,1,4,3,2,3,2,2,2,2,2,1,2,1,2,2,1,-1.044642938565893,-0.1508008564121963,0.738901221294351,0.23849780062023662,0.019770205595000638,-0.7327067416357557,0.10042732701210277,0.18121434418615417,-0.45348899646491936,2.9856784666
1,3,3,1,1,1,3,1,1,1,3,2,6,4,3,2,2,2,2,2,2,2,2,2,2,2,-0.8758271809916186,-0.767652931525149,-0.6088779633777391,-0.30121604058780294,-0.6833823887343908,1.6186682250296889,0.19920883499784625,-0.07979053731921547,-0.5506241565436466,1.2850881006
3,1,1,1,0,1,3,2,4,1,3,2,6,4,3,2,2,2,2,2,2,2,2,2,2,2,-0.9753768080048952,0.7136704899694521,-0.798164258057111,-0.5492409945378254,-0.28475263927633454,1.038626805712912,0.2181500515124147,0.13858819683253876,-0.6187057940370496,0.193239593
2,3,3,0,0,0,3,1,1,3,1,2,8,3,3,2,2,2,2,2,2,2,2,2,2,4,1.753955615256947,-0.08015001159711423,1.276228772022971,3.0278581358735206,1.3891293733298435,2.2317396538553567,1.5566854869761,1.4633759916354592,0.5180534059063491,0.881042212
3,3,3,1,1,1,1,2,3,1,9,2,6,4,3,2,2,2,2,2,2,2,2,2,2,2,-1.198104324622556,0.33340490264149114,0.4105535008060918,0.3082152417117277,-1.2508936925163836,0.10113717257811744,-0.8164953343738212,-0.8017490456472369,0.5160850809070677,0.3964843948
3,3,1,0,0,0,3,1,4,3,1,3,8,1,3,2,2,2,2,2,2,2,2,2,2,1,1.930156890560352,0.4658748082648732,-1.0561982965408667,2.744501841857369,3.0475962712295317,-1.4230003904336312,0.9605563300237301,0.3861514009138496,0.7786760191955848,3.5139007617
3,3,3,0,0,0,2,2,3,3,1,4,5,2,3,2,2,2,2,2,2,2,2,2,2,1,-0.529387698323336,0.28351098807470265,0.6983296897076026,-0.44276622534270843,-0.01138643211668895,-1.0069868730914324,-0.25294711876707787,-0.05373834695912584,-0.3707276705493559,2.1629690945
3,1,2,1,0,1,2,2,4,2,1,2,4,3,3,2,2,2,2,2,2,2,1,2,2,2,2.291521809368991,-1.056880667725881,-0.40540862709434816,-0.49717681617425713,0.6228552905906343,-0.9917374291679997,0.9972856459535618,-0.6415950332279253,0.2081139183144818,4.041319933
1,1,1,1,1,1,3,1,3,1,1,2,9,4,1,2,2,2,2,2,2,2,2,2,2,4,-0.023431050522390695,1.2382417696620551,-0.816290610786244,-0.7535668437243684,0.4456517794357686,-0.7061641690134113,-0.07593833530006482,-0.5087025446218905,1.5464293616110132,0.4635856498
3,3,3,1,0,1,3,1,3,3,2,4,1,2,3,2,2,2,1,2,2,2,2,2,1,3,-0.7593767066318926,-1.6209296289335362,0.4703978309638382,0.004303825568197903,-1.4627547449600744,1.9371085585824084,-0.14304982257443882,-0.5577896905481204,-1.7092892728719113,6.3535974409
3,1,1,1,0,0,3,1,3,2,1,3,9,2,1,2,2,2,2,2,1,2,2,1,1,1,-1.0839054891356334,-0.8894751717429112,-0.18750478063292209,0.572027802045252,-0.4147704719718552,-0.4446799568098985,-0.015332706232241946,0.4855777549591721,1.5185346780337539,1.2750263748
3,1,3,1,0,0,2,1,2,1,1,1,8,4,3,2,2,2,2,2,1,1,1,1,2,2,-0.15752241603104955,-0.3732158908970884,-0.31920789001145405,-0.6757524711008389,0.15384696718330604,-0.7981694538503478,-0.13562229083185018,-0.3306557180619253,-0.46071422051699273,1.3067471749
1,3,1,0,0,0,2,1,3,2,1,2,7,3,1,2,2,2,2,2,2,2,2,2,2,1,1.7514831285046544,0.18772612451285214,0.3163135235913824,2.5789413601177147,1.2730255403993174,1.4788877859976668,1.5915762208869346,1.5361544255856523,0.6548356708609421,0.4701681047
2,2,1,1,0,1,3,2,3,2,2,2,2,1,3,2,2,2,2,2,2,2,2,1,2,3,0.5328223514225224,-0.10911477562898543,1.7923667140663277,-0.1768161444638356,-1.636337226941125,1.8157487617350245,0.5053538427831479,1.1725989657304539,-1.6236874359117854,0.6605636578
1,1,1,1,0,0,1,1,2,1,1,2,3,3,1,1,2,2,2,2,2,1,2,2,2,2,0.7474618718509983,0.6837945905020825,0.0810332677481996,-0.49940492715251694,-1.751648767608435,-0.21017663748232723,-0.19214766395486668,-0.7431950114863041,1.4800833625345549,0.4106332736
3,3,3,1,0,0,3,2,1,3,1,1,2,2,3,2,2,2,1,2,1,2,2,2,2,2,-0.19036655387229645,-0.6779968907418639,-0.18064564087204493,2.1115254761875715,-0.953598501803413,0.09788060329918448,0.5107203414742074,-0.5109399162568532,-0.7548976097583614,0.8210543971
1,1,2,1,1,0,3,2,4,1,1,2,8,5,1,2,2,2,2,2,1,1,2,2,2,1,-0.18971230371003783,0.20004319028760695,0.9834267204592597,-0.695914521477473,0.571664486871515,-1.0619835411142804,-0.4812105194942751,-0.14308928306020777,-0.28155805057660777,0.5853112421
1,3,3,1,0,0,2,2,4,3,5,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,0.23125774286408174,0.7677021786601735,1.6503530050406605,0.6808587467826533,0.23684262530692393,-0.14564376393883455,2.135398186218914,-1.0322846310028724,0.3097736662367524,7.1457755586
3,3,1,1,1,1,1,2,4,1,1,2,6,2,3,2,2,2,2,2,2,2,2,2,1,2,0.059892502626161456,0.1503528452288024,-0.37585462612976817,-0.28690982585127883,-1.2957200834266145,-0.23067093770656866,1.165016527985628,-0.303435732668943,0.3793602914660026,0.4742503176
1,1,1,1,0,0,2,1,3,1,1,4,9,4,1,1,2,2,2,2,2,1,1,2,2,3,0.2300071867907261,-0.18571788851222343,-0.5728461231466151,-0.4444662160877635,-0.25306277108935094,0.0642221779120662,-1.068598593947453,0.4577261519297308,-1.4581871748673374,0.2596049729
3,3,3,1,1,1,3,2,1,3,1,3,8,2,3,2,2,2,2,2,1,2,2,2,2,2,-0.44191889058520417,0.9837099164108425,-0.36146808484570825,-0.6239011150026212,0.28756901446634775,-0.04493892021778199,1.4869784065671217,1.0320814270756142,-0.5309876691816066,0.4378821212
1,1,2,1,0,0,3,2,3,3,1,3,1,3,3,2,1,2,1,2,1,2,2,2,1,1,0.04319759531043153,1.3974251401174007,0.6926467815999507,-0.7480806813546174,-0.2620951661511249,-1.1423713378427949,1.053269140765318,-1.5110436413396104,-1.4069750347265244,1.5758457328
3,1,1,1,0,1,3,2,1,2,1,1,9,4,3,2,1,2,2,2,1,1,1,2,2,2,0.19978533734457488,0.12336941990083511,0.07079996146966419,-0.6125567906093035,0.3199676271281163,-0.06320514303023914,-1.5193602728276825,-1.0586472281864745,-0.501438236797088,1.4259092167
1,3,1,0,0,0,3,2,4,1,1,3,6,5,3,2,2,2,2,2,1,2,1,2,2,3,-0.6519957973919241,-0.38567763744460404,-0.32177928275629464,0.7393440963643436,0.3956059957424555,-0.9963520973483745,-0.14262312333837232,-0.2572598388301195,0.4659898973060208,0.6439704015
1,1,2,1,1,0,2,1,2,3,1,2,5,5,2,2,2,2,1,1,1,1,1,2,2,1,-0.9961345935144305,-1.8209937271248628,0.8165330657219195,-0.6301454560258208,-0.7261849521477686,-0.7696375463643137,-0.6986198649638259,0.2696345866194621,0.8067872141071789,0.666853877
2,3,1,1,1,0,3,1,2,1,1,3,7,1,3,2,2,2,2,2,2,1,2,2,2,1,-0.7329222517643474,0.045052072735959486,-0.9629360729297483,-0.6149671571364048,-0.2542430965021713,-0.8873527035774269,0.32712637865155747,1.8782228648247994,1.5576474725252814,0.542839081
3,3,2,1,0,0,3,1,4,1,1,4,6,4,3,2,2,2,2,2,2,2,2,1,2,2,0.2234074303007635,0.5242936435231176,0.06880848144085072,-1.0453495644610251,0.8837728667814,0.5469089003020795,-0.1908468742642054,0.7173838568295164,0.49657182383758547,0.4806539163
3,3,3,1,1,0,3,2,3,1,2,2,6,3,3,2,2,2,1,2,2,1,2,2,2,2,-0.5052444422583887,0.01390784572916252,-0.5326177687549314,0.5713334843686905,-1.339700122363905,0.3886419093588649,-0.1358526385131768,-0.39689399177200957,1.4109056784890148,1.2433463406
3,3,3,1,0,0,3,1,1,1,1,3,9,3,2,1,2,2,2,2,1,1,2,2,2,2,-0.2994862818125567,0.97265332796166315,-0.40917542019467784,-0.4330753619143246,-0.17864472967992967,-0.9540105025099348,0.5748075137528825,0.6139619165606769,-0.5093630707643672,0.3016303609
1,3,3,1,0,1,3,1,1,3,1,2,2,5,3,1,2,2,1,2,1,1,1,2,1,1,-1.0078550765550696,-0.6707203575568552,-0.3281343130604122,0.4315366696132787,-1.8630096763595192,-0.07449021246691569,1.3268364828659542,-0.1360344341698698,0.3732018325083609,7.1457755586
3,2,1,0,1,0,3,1,1,1,3,2,9,2,2,1,2,2,2,1,1,1,2,1,1,1,0.7186839032323903,-0.9955288929045497,-0.5666197268657838,-0.6456225613893081,0.08083688374067602,1.1601214234914403,-0.4330868060271757,-1.2094062433764443,0.5619350800154309,0.3786757506
3,1,3,1,1,1,2,2,1,1,1,2,7,5,3,2,2,2,1,1,1,2,1,2,1,4,-0.9914728914467258,-0.7746431792793655,-0.9707336389062974,-0.14455683785544887,-0.0703022899842019,-0.6330752974519706,0.32324071680912314,-1.5026260765581825,-1.3475226368392317,3.2316112065000002
1,3,3,1,0,0,3,1,3,3,1,1,3,2,3,2,2,2,2,2,1,2,2,1,1,1,-0.796448635746029,-1.884246776824839,-1.7979490321677611,-0.47809593132717393,-1.1712657503974409,-0.73701020218969,1.2066828620314876,1.5138598124196858,-0.5012219338840924,2.1195777322
3,3,3,1,0,0,3,1,2,2,1,2,6,2,1,2,2,2,2,2,2,2,2,2,2,1,0.05573602715917929,0.10815313451028924,-0.024118533261923293,-0.9047239462064437,0.533277447830128,-0.9947923604173908,0.5442042487454756,-0.4640188100370517,-0.38369860071617934,0.5637662756
1,3,1,1,1,1,3,2,1,1,1,3,9,5,3,2,1,2,1,1,1,1,1,2,2,2,-0.705028029601968,-0.8437257206252676,0.9125894037128952,0.7267875068980789,0.26435941484483516,-0.7711897028916678,-0.22060669800661697,0.761233944576174,-0.5731843580187691,0.382472555
1,1,3,1,0,1,3,2,3,1,1,2,5,3,3,2,2,2,2,1,1,1,2,2,2,3,-0.2835669870029424,-0.6727018347626579,-0.5121897239423258,0.28952041706694503,-1.558290364250578,0.16454753706638486,0.0896691909705752,-0.26029432001847785,0.3802116927354959,0.3785162421
3,3,3,1,0,0,3,1,2,3,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1.3386668498424845,1.299928302183842,-0.2603272165900205,-0.7163314515015264,-0.28466430624841027,-1.082261868715931,0.043475623377678664,-0.3469399185360228,-0.6036324572835451,7.1457755586
1,2,1,0,1,1,2,1,1,1,1,2,6,3,3,2,2,2,2,2,2,2,2,2,2,1,0.4012964687662308,0.6281010557364686,0.402428943835751,-1.140925464364198,1.0072146215980484,1.5201618371810361,0.6711300120978457,1.859378640135671,-0.8351437086882637,0.3485076365
1,3,3,1,0,0,3,1,1,2,1,3,7,3,3,2,2,2,2,2,1,1,2,2,2,1,-1.0269938188338061,-1.9087355599448368,1.0028419387979828,-0.8950820713594417,-0.3340017649394336,-0.5688716527862597,-0.4246121217319609,-0.6021241122139015,0.8636816591107275,0.5032479751
3,3,2,0,0,0,3,1,3,2,1,1,2,5,1,1,2,1,1,1,1,1,2,2,2,2,-1.415655140127373,-0.6200354342703611,-0.6659133209788175,2.664966740788566,-0.00839872267435547,-0.4172207628067708,-1.5878320550757823,2.6841318558402203,-0.8660333511052895,1.9321701825
1,3,1,0,0,0,3,1,3,1,1,4,9,4,3,2,2,2,2,2,2,2,2,2,2,1,-0.7447542090253046,0.769676019503293,0.4550892706863474,-0.7707457802657245,0.40729171172812173,0.7702834182578243,-0.0017620216554706523,0.030767863604209644,0.3597616593443628,0.3259098123
1,1,1,1,0,1,2,2,3,2,1,2,1,5,2,2,2,2,1,1,1,1,1,2,2,1,0.13368074920935097,-0.9749631665367151,-0.4507437626339869,-0.5625898559969728,0.31003082218480854,1.417525910211258,-0.22154094997519272,0.5669884470405562,-1.7476635016211117,0.3588878382
3,3,3,1,0,1,1,2,4,1,1,1,1,4,2,2,2,2,1,2,1,2,1,2,2,3,-0.2471977615446037,0.12386833453474402,-1.006388947488587,0.3637358704601389,-0.2788727751171259,-0.3922503165401149,-0.4755149661399572,-0.5466817404097777,0.47595806998704776,0.5540478569
1,1,3,1,0,0,1,2,3,1,1,4,4,4,3,2,2,2,2,2,2,2,2,2,1,2,1.0631896077632417,0.5715197411383276,0.9604708672806245,-0.4516749438473281,-0.5119137227642627,1.7617503573693993,0.8162817666018194,0.0426906264619447,1.288324011379932,0.2048520404
1,2,2,1,1,1,3,1,2,3,2,1,1,5,2,2,2,2,2,2,1,2,2,1,2,1,-0.6310500261226859,0.7528828467833397,-0.8683949305899356,-0.5678651501552313,0.8645911713758136,0.984697483203264,-1.065385534628623,-0.8248197233533385,-0.5026119172596389,1.1494520983
1,1,1,1,0,1,3,1,4,1,4,2,9,4,3,1,2,2,2,2,2,2,1,2,2,3,0.29839318242907825,1.1906243285969036,-0.22354053561586854,-0.94407685431195,-0.004340728507640038,0.30691921087919743,0.09195980131903599,-0.6566426472627489,0.43529750203329615,0.8467232285
1,1,3,1,1,0,3,2,4,1,1,2,9,3,3,1,2,2,1,2,1,1,1,1,2,2,-1.2719743810518724,0.9905027728956204,-0.4386276336169759,0.1861582305915725,-0.408670933874785,-0.9291159081419013,-0.14807875806240908,-0.24601800587999784,-1.4908623598068862,2.5896924301
1,2,2,1,0,0,3,1,3,2,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,4,1.7388732667853133,0.6234995366697262,-0.5013906786776051,2.970307605240491,0.8280540867812537,2.33301521729291,-2.183443140618762,1.186923260305627,0.654472266571881,0.7659894274
1,3,2,1,1,1,2,2,1,1,1,2,9,5,3,1,1,1,2,1,1,1,1,2,2,2,-0.04841178975286209,0.3185186772628583,-1.7712453534917063,-0.8183480641318994,-0.2571283142162766,-0.8139859039473427,-1.419938478996863,0.2964784784761476,-0.4585437035591343,0.769416997
1,3,1,1,0,0,2,1,3,1,1,1,9,1,1,2,2,2,2,2,1,2,2,2,2,1,-1.1448110730743766,1.0548702591061023,-1.1762355348498004,-0.6994195019446479,0.3966416474787016,-0.12877154560294973,1.4655316585092812,-0.18613125652118342,1.439291605083196,0.5895389572
3,3,1,1,1,0,2,1,4,1,1,3,8,3,1,2,2,2,2,2,2,2,1,1,2,3,-0.1846561282494958,-0.23279670737929797,-0.039158933585211414,-0.6512266380444811,-0.6750418162473485,0.19506567378978512,-0.35836468173274216,-0.7490907987521369,-0.4238550730558523,0.5080269845
3,3,1,1,0,1,1,2,3,2,1,4,7,3,3,2,2,2,2,2,2,2,2,2,2,1,0.5669225424232374,0.46945968549490324,1.2496667843095337,1.124302239146892,0.7013222024741641,0.48421796849446264,1.4106391026645924,-0.05928795575721394,1.0785908516977663,1.2697894633
1,3,1,1,0,0,3,1,4,1,2,2,8,3,1,2,2,2,2,2,2,2,2,1,2,1,0.21022825571848297,-0.8338863552793069,0.5056469902210436,-0.7184361572942449,-0.4238365024090144,0.018454871473321213,0.5763584914231368,-1.4184251918004103,-1.6008415281489798,0.1622011907
1,3,2,0,0,0,1,1,2,2,1,2,4,3,1,2,2,2,2,2,2,2,2,2,2,3,0.9509791484015899,0.3012637009715019,1.6603547494436566,-0.622171099625291,0.7741662388328633,-1.1538469006088041,0.7515209532297156,0.9977858566877175,-0.5264690967705339,0.5310908437
1,3,1,1,0,1,2,1,4,1,1,1,4,5,3,2,2,2,2,2,1,1,1,2,1,4,0.059981308704578365,1.266408659744799,-0.08037005507065255,0.11932403084936143,-0.6532229976188457,-0.9204419349587987,-1.1004933727603388,-1.1221591600460028,1.5080693388976696,0.3250365649
1,3,3,1,0,0,3,2,3,2,4,4,3,3,3,2,2,2,2,2,2,1,2,2,1,2,-1.2254961144117362,-0.023154487996193008,-0.3199407268485694,-0.569549824118886,-1.593355359055642,-0.11046073046385259,1.3060435847568053,0.041645588650001994,0.5341114524958058,0.9847538785
1,1,1,1,1,0,3,1,4,2,5,3,6,2,1,2,2,2,2,2,2,2,1,1,2,1,2.1277422014377003,0.5724390576410936,-1.966108509328515,-0.38825658581612205,-0.9675829948504269,-0.13507941945950921,1.9837293946932693,0.735819434870404,1.3082674485583647,0.280106766
2,3,1,1,0,0,2,1,4,1,1,2,3,2,1,1,2,2,2,2,2,1,2,2,2,1,-0.029383470860303164,-1.549356629559254,0.6554539090174031,-0.6179649934410499,1.021565303434268,0.1371005423629633,0.314571488621766,0.7081906322767708,-1.3479797706773364,0.2740533695
1,1,1,1,1,1,2,2,3,2,1,1,3,5,2,1,2,2,1,1,1,1,1,2,2,2,-0.3524798748507276,-1.011185143458485,-1.0845834018596758,-0.48629527661804217,0.18270660584569604,-0.11352814977453977,-0.3318171594848208,-0.11580730023933603,-1.5978877048762243,1.113972274
1,1,3,1,1,1,2,1,3,1,1,3,7,5,1,2,2,2,2,1,1,1,1,2,2,4,1.5185507222542607,-1.740200960418494,0.6873720743693196,-0.8730020486410605,1.1062528797360307,-0.9781714813612262,-0.4626553580024655,0.7081569032062208,0.5083091018860726,0.1847028518
1,1,1,1,0,0,1,2,4,3,1,3,2,3,1,2,2,2,2,2,1,2,2,2,2,1,0.7865518673025657,1.209371686722764,-0.4802935945523259,0.4935067299433367,-0.2749112559090608,0.7895130831484661,-0.5179559220502228,0.056603008910565286,0.15142066024512565,0.5182492858
1,2,1,0,0,0,2,1,1,2,5,3,9,1,3,2,2,2,2,2,2,2,2,2,2,1,-2.095095172456526,0.5859599039882637,0.29614260001961323,2.950261756309255,2.804382044061343,0.3046577996100387,1.965586560769738,0.6504251047186654,0.8906268697564012,0.3813536745
2,3,1,1,0,1,3,1,2,3,5,4,2,3,3,2,2,2,2,2,2,2,2,2,1,2,0.3991578922987442,-0.10451367465996174,0.2674972792448077,-0.6950863480650843,0.5352927793859849,-0.8277202596524679,-0.712663702614994,-1.144052378114228,0.5820482972565403,2.7758852277
1,1,3,1,0,0,3,2,3,3,5,4,1,3,1,2,2,2,2,2,2,2,2,2,2,3,-0.5948645728104944,0.44324533355834145,0.8107743533398256,3.32761758881984,1.4048715270794303,1.160557114563281,1.9079416809982555,0.6773023653965766,0.7424845745761333,3.3178681229
1,1,3,1,0,0,2,2,2,1,1,3,9,3,3,2,2,2,1,1,1,1,2,2,1,2,-0.8672098746181788,-1.1516628490791168,-0.6125014835246511,-0.3386953110245778,-0.555997882627982,-0.16752785161607253,-0.2934079734165163,-0.08278532660189823,1.6029019854388382,0.3741997587
